clip_id,context,scenario_dir,v3_row,intent,action,split_design,filepath,view,width,height,fps,n_frames,duration_s,bytes,sha256,source,old_clip_id,old_filepath,old_scenario_id,recorded_at,person_id,take_index,emotion_v3,gesture_v3,motion_v3,missing_v3,gt_emotion,context_masked,emotion_masked,gesture_masked,motion_masked,derived_from_row,derived_from_clip_id,dup_of,usable,exclude_kind,exclude_reason,scoreable,caveat,scenario_desc
S02_F01_c015,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c015.mp4,realsense_480p,640,480,15,90,6,625620,4323b8f8b95473902c8474626c2a706dd61e7a6e3de8795671566dc994fa6f54,curated_clip,S12_F01_c022,classroom/S02_F01/S12_F01_c022.mp4,S12_F01,,P06,14,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c016,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c016.mp4,realsense_480p,640,480,15,83,5.533,519825,6ed5bfcf8c05d16f79d90b7a917457d96e614cbb4ff964bcca266555c90ae02f,curated_clip,S12_F01_c023,classroom/S02_F01/S12_F01_c023.mp4,S12_F01,,P01,15,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c017,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c017.mp4,realsense_480p,640,480,15,85,5.667,553690,583eb804ed0858198ca7db1cde09e540ce213bcb89c7c8bc6343ff4a6385b2cc,curated_clip,S12_F01_c024,classroom/S02_F01/S12_F01_c024.mp4,S12_F01,,P01,16,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c018,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c018.mp4,realsense_480p,640,480,15,78,5.2,568175,31889abbb08ad47d2e510bf6a4e23ea2bc2d368504f43b8c37b970280925330b,curated_clip,S12_F01_c025,classroom/S02_F01/S12_F01_c025.mp4,S12_F01,,P01,17,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c019,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c019.mp4,realsense_480p,640,480,15,78,5.2,560792,c76569d0d8d2b2f1f67b706f8c4cf7c093d3ceddfedcc6be8b7c2509b48655b8,curated_clip,S12_F01_c026,classroom/S02_F01/S12_F01_c026.mp4,S12_F01,,P01,18,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c020,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c020.mp4,realsense_480p,640,480,15,79,5.267,567642,ccd92f237404bc03ec83a4065211ea8b9a9c8d76014f8f4720d12faf5e023cc3,curated_clip,S12_F01_c027,classroom/S02_F01/S12_F01_c027.mp4,S12_F01,,P06,19,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c021,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c021.mp4,realsense_480p,640,480,15,77,5.133,555891,ceb7bf8ae062942e82731a3a3d7ee2bfe445ca5f859e068a23d5d6db48be316e,curated_clip,S12_F01_c028,classroom/S02_F01/S12_F01_c028.mp4,S12_F01,,P06,20,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c022,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c022.mp4,realsense_480p,640,480,15,96,6.4,673203,69a4d02516de4d799737682be69d6ddc71b05c44b3fcdd5e25efb6af5fc2bcd4,curated_clip,S12_F01_c029,classroom/S02_F01/S12_F01_c029.mp4,S12_F01,,P02,21,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c023,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c023.mp4,realsense_480p,640,480,15,81,5.4,588656,7307f80429134ad4609f3881c183f33a57351ae50e51ccd02a9d3059d0afad9b,curated_clip,S12_F01_c003,classroom/S02_F01/S12_F01_c003.mp4,S12_F01,,P01,22,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c024,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c024.mp4,realsense_480p,640,480,15,93,6.2,657518,f9ff2408a72ae37ac3e7c65f0045bb6f3548a1fcd79997abdcc3018f40d97925,curated_clip,S12_F01_c030,classroom/S02_F01/S12_F01_c030.mp4,S12_F01,,P02,23,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c025,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c025.mp4,realsense_480p,640,480,15,89,5.933,611530,f0f8a85f204ef6ab88959a93fd0659a151534f11998e7fecec81928fcadfabac,curated_clip,S12_F01_c031,classroom/S02_F01/S12_F01_c031.mp4,S12_F01,,P02,24,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c026,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c026.mp4,realsense_480p,640,480,15,90,6,613630,6bf25ce4fd6f5835ba93562d4a70842930cd626d9acc147f2c7bcfb234655e6b,curated_clip,S12_F01_c032,classroom/S02_F01/S12_F01_c032.mp4,S12_F01,,P02,25,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c027,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c027.mp4,realsense_480p,640,480,15,86,5.733,602831,85b6fd80cbef882797eb24e784127b153c5d5f4c5b757d9fef20170ddcbbb315,curated_clip,S12_F01_c033,classroom/S02_F01/S12_F01_c033.mp4,S12_F01,,P06,26,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c028,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c028.mp4,realsense_480p,640,480,15,104,6.933,685040,85434adbf6e50ab94661b82ac1edac44b70c4ac884a6cc0b9d1c9017a8ca6f74,curated_clip,S12_F01_c034,classroom/S02_F01/S12_F01_c034.mp4,S12_F01,,P06,27,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c029,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c029.mp4,realsense_480p,640,480,15,79,5.267,518685,03a69311619d3db199fb4478dc7fe8a4638a0942a5b8de39bc525c0a10c98bcc,curated_clip,S12_F01_c035,classroom/S02_F01/S12_F01_c035.mp4,S12_F01,,P01,28,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c030,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c030.mp4,realsense_480p,640,480,15,79,5.267,525655,980b8b53f5dea55b7959f5dfee6c9723320693c6f9c1fbbb3fa582ba91c6465e,curated_clip,S12_F01_c036,classroom/S02_F01/S12_F01_c036.mp4,S12_F01,,P01,29,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c031,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c031.mp4,realsense_480p,640,480,15,74,4.933,560024,e36fec49264321fb2d07b6be8b2deca9e60ddf686922d24844a7a01a782c31c3,curated_clip,S12_F01_c037,classroom/S02_F01/S12_F01_c037.mp4,S12_F01,,P01,30,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c032,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c032.mp4,realsense_480p,640,480,15,84,5.6,592537,bb91702271691d59b3c7dddc7c4e73ab92c8d0fdff285e37a5a47b7e0547df5d,curated_clip,S12_F01_c038,classroom/S02_F01/S12_F01_c038.mp4,S12_F01,,P01,31,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c033,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c033.mp4,realsense_480p,640,480,15,76,5.067,584235,50a2f764c459f5cc3c3bbd5e27ab62137417e55c1ca5aa1619fef17d186717dc,curated_clip,S12_F01_c039,classroom/S02_F01/S12_F01_c039.mp4,S12_F01,,P06,32,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c034,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c034.mp4,realsense_480p,640,480,15,84,5.6,592836,2b7463ae53b8475aacb27754722174f9cc4543f9a88168e2c7acd6102e86b11a,curated_clip,S12_F01_c004,classroom/S02_F01/S12_F01_c004.mp4,S12_F01,,P01,33,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c035,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c035.mp4,realsense_480p,640,480,15,93,6.2,665710,313738d7b803c4583c2be8bd244862c375f82f2ffb581d1813c1f4f974fd23d4,curated_clip,S12_F01_c040,classroom/S02_F01/S12_F01_c040.mp4,S12_F01,,P06,34,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c036,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c036.mp4,realsense_480p,640,480,15,73,4.867,589564,c82e51cd659d96e34a2441be4fc8ae830226d83b6babc4ae787274c93dc14105,curated_clip,S12_F01_c041,classroom/S02_F01/S12_F01_c041.mp4,S12_F01,,P02,35,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c037,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c037.mp4,realsense_480p,640,480,15,88,5.867,684052,451844ee002687aec52b330471c5b653b814c55356a2d3b25b0547eb8e88d857,curated_clip,S12_F01_c042,classroom/S02_F01/S12_F01_c042.mp4,S12_F01,,P02,36,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c038,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c038.mp4,realsense_480p,640,480,15,91,6.067,645918,29ed7c0cb2fcfd6216380fdfa6e72d39f4aa7950e8ef13d38e23b42417d11e27,curated_clip,S12_F01_c043,classroom/S02_F01/S12_F01_c043.mp4,S12_F01,,P02,37,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c039,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c039.mp4,realsense_480p,640,480,15,93,6.2,645214,925e434dfd3da09d45c86b19eb11f374ad089166edc355cac5ee159d96f7af45,curated_clip,S12_F01_c044,classroom/S02_F01/S12_F01_c044.mp4,S12_F01,,P02,38,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c040,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c040.mp4,realsense_480p,640,480,15,89,5.933,617196,99583e2753b395f97f13804ca0a7876687486893c6a4696faa0cf73c389ec481,curated_clip,S12_F01_c045,classroom/S02_F01/S12_F01_c045.mp4,S12_F01,,P06,39,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c041,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c041.mp4,realsense_480p,640,480,15,100,6.667,666620,af4b014876fd0a00640ac3d5f2da24042c9d2888aafaefb1876a896ab2f434a8,curated_clip,S12_F01_c046,classroom/S02_F01/S12_F01_c046.mp4,S12_F01,,P06,40,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c042,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c042.mp4,realsense_480p,640,480,15,79,5.267,537406,636d7b5ac41b996bb8d48740bbc43ec750d2841938b43311150ce00b65c4cb9e,curated_clip,S12_F01_c047,classroom/S02_F01/S12_F01_c047.mp4,S12_F01,,P01,41,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c043,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c043.mp4,realsense_480p,640,480,15,86,5.733,577190,31a9477068d5ca458de924989b2a7b7455c747851e74a2d2f2a03c7dd6e1e7c5,curated_clip,S12_F01_c048,classroom/S02_F01/S12_F01_c048.mp4,S12_F01,,P01,42,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c044,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c044.mp4,realsense_480p,640,480,15,76,5.067,541329,c0b605c6d57c8f4c7850bba8e91078912c5f97600fbcc5849df20ce362024d5b,curated_clip,S12_F01_c049,classroom/S02_F01/S12_F01_c049.mp4,S12_F01,,P01,43,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c045,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c045.mp4,realsense_480p,640,480,15,91,6.067,655846,593972977bcf6d2e944ad3177daefb722d640019989d45c7cd5f1a2eb3fe47e8,curated_clip,S12_F01_c005,classroom/S02_F01/S12_F01_c005.mp4,S12_F01,,P02,44,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c046,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c046.mp4,realsense_480p,640,480,15,88,5.867,617368,e56fb1f67a3d6a177135d7711412ec8c5d8107483c6d2da60375d703cd7bdbe9,curated_clip,S12_F01_c050,classroom/S02_F01/S12_F01_c050.mp4,S12_F01,,P01,45,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c047,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c047.mp4,realsense_480p,640,480,15,79,5.267,564269,c7fa835446beb1da81965956c756baed226fa0ce4c524ab69b48a9518d2791b7,curated_clip,S12_F01_c051,classroom/S02_F01/S12_F01_c051.mp4,S12_F01,,P06,46,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c048,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c048.mp4,realsense_480p,640,480,15,81,5.4,561798,d8ea5fe18ddbdd66f28925ae71e9223f507ca7471721ed209e7ba3d3b728f66a,curated_clip,S12_F01_c052,classroom/S02_F01/S12_F01_c052.mp4,S12_F01,,P06,47,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c049,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c049.mp4,realsense_480p,640,480,15,104,6.933,780542,e0ffc48ee5fe6a30b3987aeb53a4d4e6f446171302a9353818044c81d47c7a47,curated_clip,S12_F01_c053,classroom/S02_F01/S12_F01_c053.mp4,S12_F01,,P02,48,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c050,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c050.mp4,realsense_480p,640,480,15,86,5.733,647016,67a22b05b9312562cffc4d9b74e8fb1594157f60982d0a8e22ac0dd7a46d81f1,curated_clip,S12_F01_c054,classroom/S02_F01/S12_F01_c054.mp4,S12_F01,,P02,49,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c051,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c051.mp4,realsense_480p,640,480,15,80,5.333,583144,f096ef57cbfd72c18892fc980396e2b9758546c445424603fcd5c6baa62988ce,curated_clip,S12_F01_c006,classroom/S02_F01/S12_F01_c006.mp4,S12_F01,,P02,50,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c052,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c052.mp4,realsense_480p,640,480,15,89,5.933,625431,5d4d47c5d7006c15cb833ca437ad6de714426f6f20efd6ac3aa43404cde39878,curated_clip,S12_F01_c007,classroom/S02_F01/S12_F01_c007.mp4,S12_F01,,P02,51,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c053,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c053.mp4,realsense_480p,640,480,15,84,5.6,573814,3f16e6213e929ae9cd1e84ca17d8bed22ea89231eb9b96edcad2545cd51ec279,curated_clip,S12_F01_c008,classroom/S02_F01/S12_F01_c008.mp4,S12_F01,,P02,52,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S02_F01_c054,classroom,S02_F01,2,F01,A01,train,classroom/S02_F01/S02_F01_c054.mp4,realsense_480p,640,480,15,87,5.8,647140,cdc8ef9c6ec5c8de678228ffe1110a24c62735c6c52f16fd4fd3530fed83cd9c,curated_clip,S12_F01_c009,classroom/S02_F01/S12_F01_c009.mp4,S12_F01,,P06,53,happy,thumbs up,sit,,Happy,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Student gives thumbs up with happy face while sitting.
S03_F02_c001,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c001.mp4,realsense_480p,640,480,15,77,5.133,765228,bb9d8a4cf61937fd2f87bda88decb0750dc5dd51e5d1aef7d3b86da353afb9a3,curated_clip,S09_F02_c015,classroom/S03_F02/S09_F02_c015.mp4,S09_F02,,P01,0,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c002,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c002.mp4,realsense_480p,640,480,15,84,5.6,515632,53dea77b8e0664d38ba2c901d2b18909b23dc2d3359d0449a87e853689a1b8e8,curated_clip,S09_F02_c026,classroom/S03_F02/S09_F02_c026.mp4,S09_F02,,P02,1,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c003,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c003.mp4,realsense_480p,640,480,15,82,5.467,700227,c22e794b609a45580a4758704236028cb2dbfce737a810c1d8f0f15e8133c0a9,curated_clip,S09_F02_c029,classroom/S03_F02/S09_F02_c029.mp4,S09_F02,,P03,2,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c004,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c004.mp4,realsense_480p,640,480,15,93,6.2,600498,a16e19401931332114fff16d5077b951b5c4bf5a477dc4fa3ff1c14dc3f1138f,curated_clip,S09_F02_c030,classroom/S03_F02/S09_F02_c030.mp4,S09_F02,,P03,3,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c005,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c005.mp4,realsense_480p,640,480,15,81,5.4,495458,4a0627b52bc832e47460da798429139c26265b79f0de8ebad517b361019dde28,curated_clip,S09_F02_c031,classroom/S03_F02/S09_F02_c031.mp4,S09_F02,,P01,4,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c006,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c006.mp4,realsense_480p,640,480,15,81,5.4,609529,76a7217624ea495336f142d4603ac66c34f63691ee3525778d2a5f7f3c5edaf1,curated_clip,S09_F02_c032,classroom/S03_F02/S09_F02_c032.mp4,S09_F02,,P01,5,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c007,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c007.mp4,realsense_480p,640,480,15,89,5.933,656766,e098af8234678110b8c776b5d55d255b99ee43f62f97e664e925bbd9a2d31af2,curated_clip,S09_F02_c033,classroom/S03_F02/S09_F02_c033.mp4,S09_F02,,P01,6,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c008,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c008.mp4,realsense_480p,640,480,15,79,5.267,519469,5f06f6bfbc5377c35635e3faa42aadaf47a74b376a8a31338c2a225dceaad0e4,curated_clip,S09_F02_c034,classroom/S03_F02/S09_F02_c034.mp4,S09_F02,,P01,7,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c009,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c009.mp4,realsense_480p,640,480,15,81,5.4,658675,1b62ead0eb74c60d8ba7e0645f3b62013c7670235d24b8d1272985d32bf5884c,curated_clip,S09_F02_c037,classroom/S03_F02/S09_F02_c037.mp4,S09_F02,,P03,8,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c010,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c010.mp4,realsense_480p,640,480,15,79,5.267,534702,480946c70613824397af8b8c8cc783362c030ecf479c6af5ed9e01fc485b617b,curated_clip,S09_F02_c038,classroom/S03_F02/S09_F02_c038.mp4,S09_F02,,P03,9,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c011,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c011.mp4,realsense_480p,640,480,15,79,5.267,531994,8ae9302054962171d1f5dcbd12bacff6a8d28228b30acf6ac880eaaf1f440e99,curated_clip,S09_F02_c039,classroom/S03_F02/S09_F02_c039.mp4,S09_F02,,P02,10,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c012,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c012.mp4,realsense_480p,640,480,15,82,5.467,648241,1d4eb321f128536f6f0b76b57a5c3103679cbc5b16553f1b737df336a2998696,curated_clip,S09_F02_c016,classroom/S03_F02/S09_F02_c016.mp4,S09_F02,,P01,11,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c013,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c013.mp4,realsense_480p,640,480,15,86,5.733,658491,88005dc3d5ed3ebd44102c4b96c825f074831a30194853121f3f5396e0d4c530,curated_clip,S09_F02_c040,classroom/S03_F02/S09_F02_c040.mp4,S09_F02,,P02,12,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c014,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c014.mp4,realsense_480p,640,480,15,107,7.133,926998,98dd33ee407b8ffb31cfc5219bbf4ed2f1fefad3b4dea3525fba8b78c15a2cd4,curated_clip,S09_F02_c041,classroom/S03_F02/S09_F02_c041.mp4,S09_F02,,P02,13,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c015,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c015.mp4,realsense_480p,640,480,15,107,7.133,789118,f0dff3a80429ca3b45ad0f2af86a26892e5690878b1f73edf9f958025deb2458,curated_clip,S09_F02_c042,classroom/S03_F02/S09_F02_c042.mp4,S09_F02,,P02,14,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
S03_F02_c016,classroom,S03_F02,3,F02,A14,train,classroom/S03_F02/S03_F02_c016.mp4,realsense_480p,640,480,15,86,5.733,755780,99c0067d92a4059165a2eed9497fc2a24128bf6b2b8b4d1e76098198cbae5548,curated_clip,S09_F02_c045,classroom/S03_F02/S09_F02_c045.mp4,S09_F02,,P03,15,surprise,both hands up,stand,,Surprise,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student suddenly stands up from chair, startled, throwing both hands up."
