clip_id,v3_row,context,scenario_dir,intent,action,split_design,person_id,filepath,view,width,height,fps,n_frames,duration_s,sha256,recorded_at
S03_F02_c024,3,classroom,S03_F02,F02,A14,train,P01,classroom/S03_F02/S03_F02_c024.mp4,realsense_480p,640,480,15.0,85,5.667,123c2be3166ab7c0a601859d5a7623325e311c3f4190081df8df579f7659b473,
S03_F02_c025,3,classroom,S03_F02,F02,A14,train,P06,classroom/S03_F02/S03_F02_c025.mp4,realsense_480p,640,480,15.0,94,6.267,a8e61749393a8b8a0d255820aafd23e1682928d669c1c53ccc5b967948428995,
S03_F02_c026,3,classroom,S03_F02,F02,A14,train,P06,classroom/S03_F02/S03_F02_c026.mp4,realsense_480p,640,480,15.0,85,5.667,8eebaedb4f50a3656d887a6f2c44ea4d52327ce0aed90dd160571ef991e23a70,
S03_F02_c027,3,classroom,S03_F02,F02,A14,train,P03,classroom/S03_F02/S03_F02_c027.mp4,realsense_480p,640,480,15.0,83,5.533,f763b292bd72cd8d8e7a41d10f39e4fe8471c923577d0bbbdcc6dde5eb9d2d59,
S03_F02_c028,3,classroom,S03_F02,F02,A14,train,P03,classroom/S03_F02/S03_F02_c028.mp4,realsense_480p,640,480,15.0,79,5.267,e911605bbcd66f366a8911db744a8198703375001fe095936e6a1f45fef67a51,
S03_F02_c029,3,classroom,S03_F02,F02,A14,train,P02,classroom/S03_F02/S03_F02_c029.mp4,realsense_480p,640,480,15.0,83,5.533,2d006f591e17a22f5c5699b2ed9385a9cea45e3032c23414fe11482d8c4c139d,
S03_F02_c030,3,classroom,S03_F02,F02,A14,train,P02,classroom/S03_F02/S03_F02_c030.mp4,realsense_480p,640,480,15.0,130,8.667,c13edff9d0d9ca749c35ccb18cb7e89233ea0b7e64527de14840fce224976cdc,
S03_F02_c031,3,classroom,S03_F02,F02,A14,train,P02,classroom/S03_F02/S03_F02_c031.mp4,realsense_480p,640,480,15.0,96,6.4,1dabd146b30370312c16bac55ba77c0364b136eb855d161352d8d8cf500b5a51,
S03_F02_c032,3,classroom,S03_F02,F02,A14,train,P02,classroom/S03_F02/S03_F02_c032.mp4,realsense_480p,640,480,15.0,83,5.533,a2e601d65391025fe1910e128db45d0f9318d1473bcfd73ef4cdfe6282551681,
S03_F02_c033,3,classroom,S03_F02,F02,A14,train,P03,classroom/S03_F02/S03_F02_c033.mp4,realsense_480p,640,480,15.0,97,6.467,45e15e8a5472e45504e80703b4e4c0cde5e652d25ff961203d1a1ec8e6fb8db0,
S03_F02_c034,3,classroom,S03_F02,F02,A14,train,P01,classroom/S03_F02/S03_F02_c034.mp4,realsense_480p,640,480,15.0,86,5.733,e46f8e9320285a73d7b70c5ec33eab97830261b806f768b614f0296ffb1bb64f,
S03_F02_c035,3,classroom,S03_F02,F02,A14,train,P03,classroom/S03_F02/S03_F02_c035.mp4,realsense_480p,640,480,15.0,88,5.867,8120e4576b703288ad92e699558c1cd88003f57b395fbbfb7341394f3d686f92,
S03_F02_c036,3,classroom,S03_F02,F02,A14,train,P03,classroom/S03_F02/S03_F02_c036.mp4,realsense_480p,640,480,15.0,78,5.2,36ee966004a69a0b9c652e0ee0aabaffb31f2a160290f4cd90dfe569353b7e7f,
S03_F02_c037,3,classroom,S03_F02,F02,A14,train,P03,classroom/S03_F02/S03_F02_c037.mp4,realsense_480p,640,480,15.0,90,6.0,27f02e826042af712091842e4f5b6183d3247e7d7c964107f13e456fd9066723,
S03_F02_c038,3,classroom,S03_F02,F02,A14,train,P02,classroom/S03_F02/S03_F02_c038.mp4,realsense_480p,640,480,15.0,83,5.533,359eda9fb80be33e47cd2bf01dea1ea7a1e105eeb0bad9064f4b4b35eadd1ff3,
S03_F02_c039,3,classroom,S03_F02,F02,A14,train,P02,classroom/S03_F02/S03_F02_c039.mp4,realsense_480p,640,480,15.0,93,6.2,0230f437b75a5e830eaef591853417a0978be96a2c9cc0c9c6f0599c01c01e08,
S03_F02_c040,3,classroom,S03_F02,F02,A14,train,P02,classroom/S03_F02/S03_F02_c040.mp4,realsense_480p,640,480,15.0,92,6.133,bb8db99c652ef66d65bf5f25a4efe3685e81ff7c8eee14af7e95ccfa36813103,
S04_F02_c001,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c001.MOV,phone_4k,3840,2160,30.0,187,6.233,6908c7349ac48c86e2a9f9ddb5a0b70be63c12bd04aa3207c8cbc6e43e72b2c2,2026-07-25T13:00:39
S04_F02_c002,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c002.mp4,phone_1080p,1920,1080,29.991,162,5.402,ba0adf52e7a82007e6435b18ed7776c06129dce2205c8caba95a896c8b822f3d,2026-07-25T13:00:38
S04_F02_c003,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c003.MOV,phone_4k,3840,2160,30.0,167,5.567,8d81de5d64932a653f7b7c1b228531b835ebbf5cafd23e29a97f19e31196ce59,2026-07-25T13:17:47
S04_F02_c004,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c004.mp4,phone_1080p,1920,1080,29.991,160,5.335,a560737d35ab66c1f3cb2eedca36343f87a1f15baf4d04c8536d43a9e21cf94a,2026-07-25T13:17:47
S04_F02_c005,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c005.MOV,phone_4k,3840,2160,30.0,167,5.567,a2be839ca5d3465946c59367d0c24015fc4e0ed51ca8efc40de48c185cbe8da6,2026-07-25T13:18:05
S04_F02_c006,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c006.mp4,phone_1080p,1920,1080,29.991,163,5.435,59964718c9d2f13ef7702559c6bea745e2ee01a803927a3a76c08b271a2ab12b,2026-07-25T13:18:05
S04_F02_c007,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c007.MOV,phone_4k,3840,2160,30.0,165,5.5,953d46850693a5b580d54c6eb0f1876229ecf21b76323e489718f014a769eec8,2026-07-25T13:18:21
S04_F02_c008,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c008.mp4,phone_1080p,1920,1080,29.991,168,5.602,2b9e956317048acf1f65482fb9bd68bf47a7c64a58f039e89b7f20c0da17ee3b,2026-07-25T13:18:18
S04_F02_c009,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c009.MOV,phone_4k,3840,2160,30.0,189,6.3,10793c4bfe6310c364b290bf04134d937e4203b72d9ed2717e3f93701cb70887,2026-07-25T13:23:43
S04_F02_c010,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c010.mp4,phone_1080p,1920,1080,29.991,165,5.502,8c46e2e1c5d2b5531066c7e8366282797e440f4a1bccc9fa30f6bb97d302164b,2026-07-25T13:23:41
S04_F02_c011,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c011.MOV,phone_4k,3840,2160,30.0,177,5.9,0791a74d8be790674585f9bb3913fe1173dbb3f1f1a338772002e3b5f91670fb,2026-07-25T13:23:57
S04_F02_c012,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c012.mp4,phone_1080p,1920,1080,29.991,170,5.668,16635a885a4fe5bd2aefa20a807f9455b7101248227e801e2ddeca30d5fac40e,2026-07-25T13:23:57
S04_F02_c013,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c013.MOV,phone_4k,3840,2160,30.0,177,5.9,3c146bb14528346a84c524830788e24ebe050ffdb029783bd6dadb6bdcb9b324,2026-07-25T13:24:19
S04_F02_c014,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c014.mp4,phone_1080p,1920,1080,29.991,173,5.768,09065690828d383215d09feed2324241e5802a765f4e0c0f8585293853891c39,2026-07-25T13:24:18
S04_F02_c015,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c015.MOV,phone_4k,3840,2160,30.0,169,5.633,91c4e100d849509f332eef40344f3edf8955f9c7431c36a03423067fef274c7a,2026-07-25T13:24:30
S04_F02_c016,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c016.mp4,phone_1080p,1920,1080,29.991,173,5.768,93ed3a159a6dda5975fffce68dd1fc9f3dd06d7cfb428c656f46f4a6fece092d,2026-07-25T13:24:30
S04_F02_c017,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c017.mp4,realsense_480p,640,480,15.0,109,7.267,0825f3073a037c21e6dc5f8b9bf1a02be635ae44f595abb46024585d80a8b3fb,2026-07-25T13:00:39
S04_F02_c018,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c018.mp4,realsense_480p,640,480,15.0,86,5.733,4bc0799edc39dd73704c46fdc23a72e37556c0ca0c570477c3fe469754b182fa,2026-07-25T13:01:05
S04_F02_c019,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c019.mp4,realsense_480p,640,480,15.0,82,5.467,c615e2e1bf80a39650fd676fc30fa1654a3f4bdb1c90d7f4f07d189ccae0c3d0,2026-07-25T13:03:05
S04_F02_c020,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c020.MOV,phone_4k,3840,2160,30.0,151,5.033,bf03fbb7dd44e95a1cd4fe16a07a155b39ff817de34017dfe548cccbca00c8df,2026-07-25T13:01:06
S04_F02_c021,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c021.mp4,phone_1080p,1920,1080,29.991,163,5.435,06a44b7d1214e8b675c0af82a0524ee1e17d0cf34bec47ee16b6f7b2932ed074,2026-07-25T13:01:05
S04_F02_c022,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c022.mp4,realsense_480p,640,480,15.0,84,5.6,43577957ae36553f86ed49430c957b97e49ff69bcb0f66b826e8a9e160773f35,2026-07-25T13:03:16
S04_F02_c023,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c023.mp4,realsense_480p,640,480,15.0,93,6.2,6ea6c22e606a91c393fda2b0feef592afd2700609e1dc6efbb25c601c668fa57,2026-07-25T13:08:40
S04_F02_c024,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c024.mp4,realsense_480p,640,480,15.0,90,6.0,e8f3fa6c91eed3dcc249fef2552d6b740404a402263f6db93f6433125fb9b2c9,2026-07-25T13:09:01
S04_F02_c025,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c025.mp4,realsense_480p,640,480,15.0,93,6.2,68a8dce88d92ff687ef90d5dc96048511c5497ad74b55a3d0887bc4cae224637,2026-07-25T13:09:15
S04_F02_c026,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c026.mp4,realsense_480p,640,480,15.0,98,6.533,6a07c3b4ec0c7d244b9a4a3f2d1d2842188a17f95c4fd85bb8db8f9a533f8ca3,2026-07-25T13:09:28
S04_F02_c027,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c027.mp4,realsense_480p,640,480,15.0,103,6.867,732f9ee9c10e5a243a19c2b40f6cf84cabe23576b92b2554758262cd806c56be,2026-07-25T13:17:30
S04_F02_c028,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c028.mp4,realsense_480p,640,480,15.0,87,5.8,563a15d0a40da78cf0834b9ad70604624e5b03e9fdd7d9e74cb6978bbeedd67b,2026-07-25T13:17:47
S04_F02_c029,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c029.mp4,realsense_480p,640,480,15.0,75,5.0,12e6f425fd0dca91055cef382af77df47ce45fc567ab609fab292e32368c0191,2026-07-25T13:18:08
S04_F02_c030,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c030.mp4,realsense_480p,640,480,15.0,85,5.667,8a0112feb66933de5b1438c843a667e76bcd229044c4cb049b18ac1c42bb273b,2026-07-25T13:18:19
S04_F02_c031,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c031.mp4,realsense_480p,640,480,15.0,88,5.867,e5ad6bd9db2714924c9ec9848ef52b34db71838376d938b00c3efbeb8fe26822,2026-07-25T13:23:42
S04_F02_c032,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c032.MOV,phone_4k,3840,2160,29.991,172,5.735,cd1d7bb10b695fec0091eb7d63b3aa3913d821a04fa7adc4dfc290d7db7e401b,2026-07-25T13:03:05
S04_F02_c033,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c033.mp4,phone_1080p,1920,1080,29.99,156,5.202,247937c30002515357352ecffaff3d3d652de0112ea0cf1b52cdd2e149f54d01,2026-07-25T13:03:05
S04_F02_c034,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c034.mp4,realsense_480p,640,480,15.0,84,5.6,a6673e54aa8682aa9ef91a6100c37fc76c9a7fbcf73ba53b21ca38080042802b,2026-07-25T13:23:58
S04_F02_c035,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c035.mp4,realsense_480p,640,480,15.0,46,3.067,72a211b39551fb8df5062b179cab0d46a32c8e5fee84fa2dbda186601a0a5f33,2026-07-25T13:24:19
S04_F02_c036,4,classroom,S04_F02,F02,A14,train,P01,classroom/S04_F02/S04_F02_c036.mp4,realsense_480p,640,480,15.0,91,6.067,bae03b6967312b2db967c3c6f0a2d06a03dc828ba283f38bffe8135871ccda23,2026-07-25T13:24:31
S04_F02_c037,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c037.MOV,phone_4k,3840,2160,29.99,153,5.102,459fde54297cdbea7a5f853552a735971b0686df1689bab6d2267984c67b7e1a,2026-07-25T13:03:17
S04_F02_c038,4,classroom,S04_F02,F02,A14,train,P02,classroom/S04_F02/S04_F02_c038.mp4,phone_1080p,1920,1080,29.991,170,5.668,7d95953d32a1dc4a6a369ad041c70e83841596c59d7afbc8f4b710e4ae4a51d9,2026-07-25T13:03:16
S04_F02_c039,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c039.MOV,phone_4k,3840,2160,30.0,172,5.733,162485770ce293ead8027e581852026e843b65613e15197275fa771caad775f7,2026-07-25T13:08:40
S04_F02_c040,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c040.mp4,phone_1080p,1920,1080,29.991,164,5.468,2b9044c52cecec156519a931c047ff8c4543e909423bcd23f450591668246c07,2026-07-25T13:08:40
S04_F02_c041,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c041.MOV,phone_4k,3840,2160,30.0,170,5.667,7cfae7141fd0279e99b5726bcbc7098bdc28aa92ca0f2281492f426ccf1b5eeb,2026-07-25T13:09:00
S04_F02_c042,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c042.mp4,phone_1080p,1920,1080,29.991,163,5.435,406bf463f55112c56eedc435fa706429e6d47c1185e08f7747bf18a9377e207f,2026-07-25T13:09:00
S04_F02_c043,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c043.MOV,phone_4k,3840,2160,30.0,169,5.633,fdef96d98f6f96af438bc130df99734205859655279159f46edf1cbb4ddb33bb,2026-07-25T13:09:15
S04_F02_c044,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c044.mp4,phone_1080p,1920,1080,29.991,161,5.368,14a3647aae11e01a6e05a99909fa502221089018a9f47bd16f16ceb2d8963bee,2026-07-25T13:09:14
S04_F02_c045,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c045.MOV,phone_4k,3840,2160,30.0,164,5.467,ca2b8e89f0acc55365ff4ed57edb61d999b8ed205968c160fbc5c67b5896c990,2026-07-25T13:09:28
S04_F02_c046,4,classroom,S04_F02,F02,A14,train,P04,classroom/S04_F02/S04_F02_c046.mp4,phone_1080p,1920,1080,29.99,154,5.135,18bac917452bee56e1b3c2cee2e4b7c2d3f11a2ade545f3ee8745fb219207860,2026-07-25T13:09:27
S04_F02_c047,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c047.MOV,phone_4k,3840,2160,30.0,175,5.833,30ea7f322bf75841432ccfd5d518bf1f0b89ec49f9d6c63bda8adbfe9c5fca4f,2026-07-25T13:17:30
S04_F02_c048,4,classroom,S04_F02,F02,A14,train,P06,classroom/S04_F02/S04_F02_c048.mp4,phone_1080p,1920,1080,29.991,164,5.468,6b686fc29e1a7c61b99a2b86e160c00220da60065d8152274935d25a7344c8ee,2026-07-25T13:17:30
S05_F03_c001,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c001.mp4,realsense_480p,640,480,15.0,78,5.2,b01b609db57106035cbcd3cf3bbce06408efcb80fbf89e6d6b2251b018ffed47,
S05_F03_c002,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c002.mp4,realsense_480p,640,480,15.0,79,5.267,1b1eefbc64d3e16245f1b54386e85331d00bd9f3dcea7556400867acf75925bb,
S05_F03_c003,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c003.mp4,realsense_480p,640,480,15.0,90,6.0,e9106e9169f451aa369a2179dcd8c7fa888f4c86fd8c55911f68fa4d444fb719,
S05_F03_c004,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c004.mp4,realsense_480p,640,480,15.0,88,5.867,e2eb8c87509ada38fb9983c04c11c6ac3343e0ac95942bc3cd9c0d52c4c025dd,
S05_F03_c005,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c005.mp4,realsense_480p,640,480,15.0,98,6.533,968f8e93614c1a07e7dbcc530f71e01d8e12e076a62c3bf2f5d2425cfb3e580d,
S05_F03_c006,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c006.mp4,realsense_480p,640,480,15.0,104,6.933,629e59c73820a6c700d097eeb3988a428ece38eb0a0952f220705fc8209b34b9,
S05_F03_c007,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c007.mp4,realsense_480p,640,480,15.0,102,6.8,773514e56404e9f89847c757e3ab4c43ae98c0c5bf2bc0262b2209f54778d266,
S05_F03_c008,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c008.mp4,realsense_480p,640,480,15.0,100,6.667,8e9e471a08f12ac4e3eda5aeb1f82ae071300e956c71e3e76377a4967537aacd,
S05_F03_c009,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c009.mp4,realsense_480p,640,480,15.0,76,5.067,be4967dc6c1d11a7e282547eeb54d0e242110b9c0a49c01a02a3bcbcd6e123dd,
S05_F03_c010,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c010.mp4,realsense_480p,640,480,15.0,79,5.267,bfcb3ec3a91dd6638c25e93be66f145ffcc2e83060d5a9b1ad16599bf67cc1a0,
S05_F03_c011,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c011.mp4,realsense_480p,640,480,15.0,81,5.4,94ae0fc17c8628b8ca273134ae531c98f9d5df6bff79f54065d7e88e58f8f9f4,
S05_F03_c012,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c012.mp4,realsense_480p,640,480,15.0,96,6.4,9f66de71439ba8866e2d294eb5a5326b4ffa569c4868e0f82590d78bde8f8ceb,
S05_F03_c013,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c013.mp4,realsense_480p,640,480,15.0,75,5.0,f491fffce057a3f10a4f6e1dfab6035f391d52e33e5de8e627fe86a8c4194a95,
S05_F03_c014,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c014.mp4,realsense_480p,640,480,15.0,76,5.067,709bb2237a0e767e2063a593038b3eeb6db226595903adf09bd4ea56cbb462d8,
S05_F03_c015,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c015.mp4,realsense_480p,640,480,15.0,75,5.0,1918a41c19365b4bb9b04a8454de2f647a32ab8c595c538ea337a21251104c72,
S05_F03_c016,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c016.mp4,realsense_480p,640,480,15.0,97,6.467,1af2d4190fa7c27964c5d6690ebe81068c672571986e7d8ec86150ea8c8c7996,
S05_F03_c017,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c017.mp4,realsense_480p,640,480,15.0,94,6.267,f8b52dc1375bed6d9c521298fe6a4cc267d4d9127015188d33626c1c6efff4dd,
S05_F03_c018,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c018.mp4,realsense_480p,640,480,15.0,88,5.867,aaa9100fbc0737fda6f516906acc2fd1a785e3d0d7d243a59e84addfdb8f160c,
S05_F03_c019,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c019.mp4,realsense_480p,640,480,15.0,91,6.067,6f038d41184de6168ce1f4b50994f2b166f6fb86c4b2081759b09428264f325c,
S05_F03_c020,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c020.mp4,realsense_480p,640,480,15.0,91,6.067,6f038d41184de6168ce1f4b50994f2b166f6fb86c4b2081759b09428264f325c,
S05_F03_c021,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c021.mp4,realsense_480p,640,480,15.0,94,6.267,d88754d93aab869d4edd98790967d5894656267efaf00af5a64e7c76a71c364f,
S05_F03_c022,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c022.mp4,realsense_480p,640,480,15.0,94,6.267,d88754d93aab869d4edd98790967d5894656267efaf00af5a64e7c76a71c364f,
S05_F03_c023,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c023.mp4,realsense_480p,640,480,15.0,88,5.867,c2e1d66ea16d93163f1fe6368b18554e0d7ca69bbd9e4ce348d0261a3829caf8,
S05_F03_c024,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c024.mp4,realsense_480p,640,480,15.0,96,6.4,87922e10a2a5215aec48c14cf1fba88c198cd72ecfc684a6440e9f9778284930,
S05_F03_c025,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c025.mp4,realsense_480p,640,480,15.0,96,6.4,87922e10a2a5215aec48c14cf1fba88c198cd72ecfc684a6440e9f9778284930,
S05_F03_c026,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c026.mp4,realsense_480p,640,480,15.0,80,5.333,b277ec2a249722a805569df39e36400cb5bf8d32ce06f53ac9a3a8e84ee3d12c,
S05_F03_c027,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c027.mp4,realsense_480p,640,480,15.0,77,5.133,94d77a15174ca625af32be005fa1dd5040b8e661d1072fdcb957ce4eaf23bd15,
S05_F03_c028,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c028.mp4,realsense_480p,640,480,15.0,83,5.533,31f9c1588f8a13e36a8c1f0f142795e00a3dfab3c35336e7849b1c9bfea2e160,
S05_F03_c029,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c029.mp4,realsense_480p,640,480,15.0,77,5.133,ee5c209431d382f676991580aa105de90b78543a4efcf47c9e4d950e1b896b1a,
S05_F03_c030,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c030.mp4,realsense_480p,640,480,15.0,75,5.0,981f11bae951abb9c3c00509a1865397a4e11cee4188e0f4bb12c7fc094710d4,
S05_F03_c031,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c031.mp4,realsense_480p,640,480,15.0,81,5.4,467bb89f5fbb65b440401de44b5927e22cff02ecd90c36d1a50303b34a14295f,
S05_F03_c032,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c032.mp4,realsense_480p,640,480,15.0,89,5.933,2a21ccc12568cd89384d25c8d0aa0d3c5de451b4c516b8e8a69d62db2b842312,
S05_F03_c033,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c033.mp4,realsense_480p,640,480,15.0,89,5.933,2a21ccc12568cd89384d25c8d0aa0d3c5de451b4c516b8e8a69d62db2b842312,
S05_F03_c034,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c034.mp4,realsense_480p,640,480,15.0,88,5.867,9f471016cfe91fa8a75c4a714b90ee1c211f1a54509eb44544efacbe740089f6,
S05_F03_c035,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c035.mp4,realsense_480p,640,480,15.0,91,6.067,7ac521e4374dc59865b1c0a2e7460af5855616c7c5764e016f93d12585f0d887,
S05_F03_c036,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c036.mp4,realsense_480p,640,480,15.0,91,6.067,7ac521e4374dc59865b1c0a2e7460af5855616c7c5764e016f93d12585f0d887,
S05_F03_c037,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c037.mp4,realsense_480p,640,480,15.0,82,5.467,13fb6464cfb977e0dbbe569fb8874c98e45f8e828e8a39d441cb2a7393103ad0,
S05_F03_c038,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c038.mp4,realsense_480p,640,480,15.0,96,6.4,880e7112402c258863e01cdfddbb600a0464a4cce01800c64087d23fa426261e,
S05_F03_c039,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c039.mp4,realsense_480p,640,480,15.0,93,6.2,e8f8b92895036e25004bd21ac01ac7c0f2d2fc0b6aa9f2f3d9c9cc8da8f15a88,
S05_F03_c040,5,classroom,S05_F03,F03,A04,train,P02,classroom/S05_F03/S05_F03_c040.mp4,realsense_480p,640,480,15.0,97,6.467,2a8c8f6c10d3c4a7ee4922d0adf2c3091efca9ffc4ff89eca76b7209b76464d6,
S05_F03_c041,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c041.mp4,realsense_480p,640,480,15.0,78,5.2,d53720d126f530703cde21dd58c0e455f94f4b880f8c999d0bc57f0fd24a4d32,
S05_F03_c042,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c042.mp4,realsense_480p,640,480,15.0,79,5.267,6bff235ec899b33847704254dc441b721efa2961185d8b3bde36ba57c5c1629d,
S05_F03_c043,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c043.mp4,realsense_480p,640,480,15.0,81,5.4,ddf45f76149ba55c7bb2efb61f414bc2937f21b427b0869550c70a995c9626cf,
S05_F03_c044,5,classroom,S05_F03,F03,A04,train,P06,classroom/S05_F03/S05_F03_c044.mp4,realsense_480p,640,480,15.0,79,5.267,4192e8a9367329f0dc8221457bafa0c294d005146d9ff238c6c8164fc4482987,
S05_F03_c045,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c045.mp4,realsense_480p,640,480,15.0,77,5.133,8c9895ad57c25aeef3f41c71f47ab3c28e4a2489734ba21977ecc3be9013c2bf,
S05_F03_c046,5,classroom,S05_F03,F03,A04,train,P01,classroom/S05_F03/S05_F03_c046.mp4,realsense_480p,640,480,15.0,88,5.867,c6ffc633bf9c02a50f4f20506cdf57f66a2690dc3c84e92921d347a543d1a8f1,
